t,phase,ref,pos,vel,e,u
4.182168,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
4.192521,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
4.203222,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.213532,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.224365,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
4.234766,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
4.245338,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.255571,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.266053,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.276272,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.286704,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.296893,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.307351,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.317538,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.328028,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.338283,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.348769,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.359005,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.369457,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.379700,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.390257,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.400576,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.411048,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.421316,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.431827,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.442083,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.452602,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.462830,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.473281,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.483487,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.494020,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.504232,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.514701,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.524926,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.535369,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.545578,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.556095,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.566296,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.576809,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.587289,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.597761,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.607990,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.618446,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
4.628670,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
4.639217,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.649430,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.659945,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.670200,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.680664,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.690872,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.701343,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.711580,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.722069,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.732283,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.742997,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.753244,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.763766,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.773968,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.784412,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.794654,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.805115,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.815345,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.826047,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.836264,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.846785,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.857084,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.867570,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.877829,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.888288,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.898557,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.909247,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.919544,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.930230,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.940537,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.951076,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.961303,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.971803,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.981984,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
4.992780,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.002986,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.013418,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.023633,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.034175,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.044391,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.054877,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.065140,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.075758,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.085977,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.096804,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.107023,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.117425,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.127610,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.137921,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.148119,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.158564,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.168759,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.179197,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.189384,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.199905,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.210145,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.220609,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.230820,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.241388,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
5.251626,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
5.262120,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.272374,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.283090,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.293368,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.303864,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.314058,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.324609,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.334780,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.345242,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
5.355463,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
5.365967,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.376335,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.386860,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.397090,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.407557,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.417761,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.428183,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
5.438395,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
5.448856,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.459111,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.469681,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.479904,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.490512,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.500745,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.511215,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.521405,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.531880,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.542097,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.552542,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.562775,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.573218,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.583438,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.594018,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.604529,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.615051,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.625273,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.635756,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.645953,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.656343,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.666568,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.677069,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.687262,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.697901,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.708221,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.718689,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.728906,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.739369,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.749655,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.760260,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.770568,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.781120,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.791374,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.801945,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.812163,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.822650,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.832893,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.843611,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.853891,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.864336,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.874581,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.885024,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.895241,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.905817,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.916113,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.926637,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.936863,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.947337,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.957559,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.968008,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.978226,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.988695,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
5.998924,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.009552,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.019820,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.030369,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.040582,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.051074,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.061299,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.071846,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.082059,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.092691,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.102956,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.113797,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.124004,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.134419,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.144645,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.155169,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.165401,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.176118,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.186352,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.196816,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.206998,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.217424,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.227678,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.238154,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.248392,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.258940,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.269206,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.279687,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.289914,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.300395,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.310630,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.321107,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.331318,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.341768,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.351947,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.362363,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.372564,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.383032,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.393258,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.403700,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.413916,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.424382,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.434597,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.444998,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.455186,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.465575,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.475891,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.486356,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.496572,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.507023,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.517218,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.527654,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.537863,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.548332,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.558570,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.568993,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.579257,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.589714,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.599990,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.610649,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.621316,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.631804,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.642009,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.652410,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.662647,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.673139,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.683352,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.693828,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.704028,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.714407,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.724623,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.735064,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.745298,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.755818,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.766029,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.776682,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.786911,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.797376,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.807568,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.817929,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.828137,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.838680,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
6.848882,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
6.859503,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.869691,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.880119,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.890333,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.900850,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.911074,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.921557,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.931789,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.942536,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.952837,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.963358,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.973592,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.984041,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
6.994258,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.004757,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.014954,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.025478,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.035717,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.046236,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.056429,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.066824,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.077016,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.087439,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.097669,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.108282,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.118498,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.129218,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.139414,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.149907,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.160127,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.170595,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.180909,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.191386,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
7.201634,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
7.212024,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.222212,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.232596,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.242882,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.253294,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.263516,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.274057,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.284300,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.294777,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.304965,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.315472,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.325782,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.336243,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.346452,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.356895,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.367147,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.377660,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.387854,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.398395,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.408640,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.419104,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.429364,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.439894,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.450172,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.460673,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.470854,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.481288,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.491511,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.502067,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.512298,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.522795,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.532998,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.543482,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.553676,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.564099,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.574309,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.584731,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.594981,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.605392,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.615701,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.626386,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.636890,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.647328,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.657540,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.668030,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.678237,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.688686,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.698955,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.709489,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.719689,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.730217,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.740442,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.750885,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.761174,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.771632,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.781828,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.792451,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.802778,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.813237,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.823466,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.833958,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.844162,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.854585,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.864906,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.875528,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.885862,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.896313,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.906580,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.917132,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.927396,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.937858,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.948147,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.958840,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.969063,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.979619,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
7.989827,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.000270,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.010499,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.020987,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.031269,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.041899,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.052106,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.062634,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.072939,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.083451,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.093681,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.104192,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.114476,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.125083,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.135343,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.146207,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.156379,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.166812,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.177023,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.187434,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.197667,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.208212,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.218438,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.228906,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.239133,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.249642,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.259846,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.270286,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.280513,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.290982,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.301177,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.311593,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.321762,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.332218,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.342481,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.352950,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.363140,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.373723,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.383968,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.394412,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.404601,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.415042,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.425277,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.435752,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
