t,phase,ref,pos,vel,e,u
8.320613,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.330795,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.341137,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.351287,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.361603,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.371754,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.382067,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.392233,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.402502,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.412649,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.422971,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.433173,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.443530,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.453683,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.463984,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.474182,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.484496,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.494649,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.504947,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.515113,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.525424,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.535618,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.545907,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.556081,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.566383,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.576612,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.587312,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.597552,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.608114,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.618358,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.628842,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.639052,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.649464,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.659620,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.670005,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.680180,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.690589,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.700751,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.711157,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.721311,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.731646,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.741827,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.752197,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.762442,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.772769,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.782992,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.793362,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.803523,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.813927,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.824139,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.834430,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.844663,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.854969,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.865139,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.875438,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.885674,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.895984,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.906216,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.916592,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.926743,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.937048,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.947259,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.957577,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.967725,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.978089,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.988304,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
8.998685,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.008834,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.019200,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.029384,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.039691,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.049917,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.060222,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.070380,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.080758,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.091287,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.101760,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.111991,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.122491,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.132675,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.143056,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.153222,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.163553,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.173768,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.184128,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.194370,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.204692,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.214929,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.225249,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.235502,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.245866,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.256039,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.266352,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.276597,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.286919,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.297167,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.307501,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.317748,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.328121,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.338269,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.348630,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.358782,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.369160,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.379409,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.389731,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.399918,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.410285,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.420512,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.430935,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.441161,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.451632,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.461883,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.472244,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.482421,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.492817,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.503065,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.513666,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.523884,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.534356,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.544610,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.554943,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.565168,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.575534,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.585726,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.596494,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.606827,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.617387,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.627617,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.638044,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.648227,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.658630,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.668847,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.679239,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.689428,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.699863,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.710046,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.720416,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.730642,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.741015,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.751189,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.761515,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.771698,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.782069,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.792240,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.802563,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.812710,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.823066,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.833239,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.843568,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.853731,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.864126,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.874391,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.884767,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.894919,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.905352,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.915595,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.925963,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.936135,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.946418,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.956640,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.967014,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.977233,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.987599,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
9.997763,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
10.008128,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
10.018331,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
10.028642,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
10.038786,STEP,3.000000,1.853049,0.000000,1.146951,157.604241
